cruise,station,date
Alg044,C02702,1996-10-19
Alg044,C02709,1996-10-20
Alg044,C02710,1996-10-20
Alg044,C02711,1996-10-20
Alg044,C02712,1996-10-20
Alg044,C02713,1996-10-20
Alg044,C02714,1996-10-20
Alg044,C02725,1996-10-20
Alg044,C02726,1996-10-20
Alg044,C02727,1996-10-21
Alg044,C02728,1996-10-21
Alg044,C02730,1996-10-21
Alg044,C02731,1996-10-21
Alg044,C02732,1996-10-21
Alg044,C02733,1996-10-21
Alg044,C02744,1996-10-22
Alg044,C02745,1996-10-22
Alg044,C02746,1996-10-22
Alg044,C02748,1996-10-22
Alg044,C02749,1996-10-22
Alg044,C02750,1996-10-22
Alg044,C02751,1996-10-22
Alg044,C02752,1996-10-22
Alg044,C02761,1996-10-23
Alg044,C02762,1996-10-23
Alg044,C02763,1996-10-23
Alg044,C02764,1996-10-23
Alg044,C02765,1996-10-23
Alg044,C02767,1996-10-23
Alg044,C02769,1996-10-23
Alg044,C02770,1996-10-23
Alg044,C02779,1996-10-24
Alg044,C02780,1996-10-24
Alg044,C02781,1996-10-24
Alg044,C02783,1996-10-24
Alg044,C02678,1996-10-18
Alg044,C02679,1996-10-18
Alg044,C02680,1996-10-18
Alg044,C02681,1996-10-18
Alg044,C02682,1996-10-18
Alg044,C02683,1996-10-18
Alg044,C02691,1996-10-18
Alg044,C02692,1996-10-19
Alg044,C02693,1996-10-19
Alg044,C02694,1996-10-19
Alg044,C02695,1996-10-19
Alg044,C02696,1996-10-19
Alg044,C02703,1996-10-19
Alg044,C02704,1996-10-19
Alg044,C02705,1996-10-19
Alg044,C02706,1996-10-19
Alg044,C02707,1996-10-19
Alg044,C02708,1996-10-19
Alg044,C02715,1996-10-20
Alg044,C02716,1996-10-20
Alg044,C02717,1996-10-20
Alg044,C02718,1996-10-20
Alg044,C02719,1996-10-20
Alg044,C02720,1996-10-20
Alg044,C02721,1996-10-20
Alg044,C02723,1996-10-20
Alg044,C02724,1996-10-20
Alg044,C02734,1996-10-21
Alg044,C02735,1996-10-21
Alg044,C02736,1996-10-21
Alg044,C02737,1996-10-21
Alg044,C02738,1996-10-21
Alg044,C02739,1996-10-21
Alg044,C02740,1996-10-21
Alg044,C02741,1996-10-21
Alg044,C02753,1996-10-22
Alg044,C02754,1996-10-22
Alg044,C02755,1996-10-22
Alg044,C02756,1996-10-23
Alg044,C02757,1996-10-23
Alg044,C02758,1996-10-23
Alg044,C02759,1996-10-23
Alg044,C02760,1996-10-23
Alg044,C02771,1996-10-24
Alg044,C02772,1996-10-24
Alg044,C02773,1996-10-24
Alg044,C02774,1996-10-24
Alg044,C02775,1996-10-24
Alg044,C02776,1996-10-24
Alg044,C02777,1996-10-24
Alg044,C02778,1996-10-24
Alg044,C02782,1996-10-24
Alg044,C02784,1996-10-24
Alg044,C02785,1996-10-24
Alg044,C02786,1996-10-24
Alg045,C02807,1996-11-08
Alg045,C02809,1996-11-08
Alg045,C02811,1996-11-08
Alg045,C02813,1996-11-08
Alg045,C02831,1996-11-10
Alg045,C02833,1996-11-10
Alg045,C02834,1996-11-10
Alg045,C02836,1996-11-10
Alg045,C02838,1996-11-11
Alg045,C02840,1996-11-11
Alg045,C02842,1996-11-11
Alg045,C02844,1996-11-11
Alg045,C02846,1996-11-11
Alg045,C02847,1996-11-11
Alg045,C02861,1996-11-12
Alg045,C02863,1996-11-12
Alg045,C02866,1996-11-12
Alg045,C02868,1996-11-12
Alg045,C02870,1996-11-12
Alg045,C02872,1996-11-12
Alg045,C02879,1996-11-13
Alg045,C02881,1996-11-13
Alg045,C02883,1996-11-13
Alg045,C02885,1996-11-13
Alg045,C02887,1996-11-13
Alg045,C02896,1996-11-14
Alg045,C02897,1996-11-14
Alg045,C02899,1996-11-14
Alg045,C02902,1996-11-14
Alg045,C02909,1996-11-14
Alg045,C02910,1996-11-14
Alg045,C02918,1996-11-15
Alg045,C02919,1996-11-15
Alg045,C02922,1996-11-15
Alg045,C02924,1996-11-15
Alg045,C02927,1996-11-15
Alg045,C02939,1996-11-16
Alg045,C02940,1996-11-16
Alg045,C02942,1996-11-16
Alg045,C02945,1996-11-16
Alg045,C02793,1996-11-05
Alg045,C02794,1996-11-05
Alg045,C02795,1996-11-05
Alg045,C02796,1996-11-05
Alg045,C02797,1996-11-05
Alg045,C02798,1996-11-06
Alg045,C02799,1996-11-06
Alg045,C02800,1996-11-06
Alg045,C02801,1996-11-06
Alg045,C02805,1996-11-06
Alg045,C02806,1996-11-08
Alg045,C02808,1996-11-08
Alg045,C02810,1996-11-08
Alg045,C02812,1996-11-08
Alg045,C02814,1996-11-08
Alg045,C02815,1996-11-08
Alg045,C02816,1996-11-10
Alg045,C02818,1996-11-10
Alg045,C02819,1996-11-10
Alg045,C02820,1996-11-10
Alg045,C02821,1996-11-10
Alg045,C02822,1996-11-10
Alg045,C02823,1996-11-10
Alg045,C02824,1996-11-10
Alg045,C02826,1996-11-10
Alg045,C02827,1996-11-10
Alg045,C02828,1996-11-10
Alg045,C02829,1996-11-10
Alg045,C02830,1996-11-10
Alg045,C02832,1996-11-10
Alg045,C02835,1996-11-10
Alg045,C02837,1996-11-11
Alg045,C02839,1996-11-11
Alg045,C02841,1996-11-11
Alg045,C02848,1996-11-11
Alg045,C02850,1996-11-11
Alg045,C02851,1996-11-11
Alg045,C02852,1996-11-11
Alg045,C02853,1996-11-11
Alg045,C02854,1996-11-11
Alg045,C02855,1996-11-11
Alg045,C02857,1996-11-11
Alg045,C02858,1996-11-11
Alg045,C02859,1996-11-11
Alg045,C02860,1996-11-11
Alg045,C02864,1996-11-12
Alg045,C02865,1996-11-12
Alg045,C02867,1996-11-12
Alg045,C02869,1996-11-12
Alg045,C02871,1996-11-12
Alg045,C02874,1996-11-12
Alg045,C02875,1996-11-12
Alg045,C02877,1996-11-12
Alg045,C02878,1996-11-12
Alg045,C02880,1996-11-13
Alg045,C02882,1996-11-13
Alg045,C02884,1996-11-13
Alg045,C02886,1996-11-13
Alg045,C02888,1996-11-13
Alg045,C02889,1996-11-13
Alg045,C02890,1996-11-14
Alg045,C02891,1996-11-14
Alg045,C02892,1996-11-14
Alg045,C02893,1996-11-14
Alg045,C02894,1996-11-14
Alg045,C02898,1996-11-14
Alg045,C02901,1996-11-14
Alg045,C02907,1996-11-14
Alg045,C02908,1996-11-14
Alg045,C02912,1996-11-14
Alg045,C02913,1996-11-14
Alg045,C02914,1996-11-15
Alg045,C02915,1996-11-15
Alg045,C02916,1996-11-15
Alg045,C02917,1996-11-15
Alg045,C02920,1996-11-15
Alg045,C02921,1996-11-15
Alg045,C02923,1996-11-15
Alg045,C02926,1996-11-15
Alg045,C02929,1996-11-15
Alg045,C02930,1996-11-15
Alg045,C02932,1996-11-15
Alg045,C02933,1996-11-15
Alg045,C02934,1996-11-15
Alg045,C02935,1996-11-15
Alg045,C02937,1996-11-15
Alg045,C02938,1996-11-15
Alg045,C02941,1996-11-16
Alg045,C02944,1996-11-16
Alg045,C02911,1996-11-14
ALG051,C02991,1997-11-15
ALG052,C02993,1997-11-15
ALG053,C02995,1997-11-15
ALG054,C02997,1997-11-15
ALG055,C02999,1997-11-15
ALG056,C03000,1997-11-15
ALG057,C03002,1997-11-15
ALG058,C03027,1997-11-18
ALG059,C03028,1997-11-18
ALG060,C03029,1997-11-18
ALG061,C03030,1997-11-18
ALG062,C03031,1997-11-18
ALG063,C03033,1997-11-19
ALG064,C03034,1997-11-19
ALG065,C03057,1997-11-20
ALG066,C03058,1997-11-20
ALG067,C03064,1997-11-23
ALG068,C03065,1997-11-23
ALG069,C03076,1997-11-25
ALG070,C03078,1997-11-25
ALG071,C03079,1997-11-25
ALG072,C03081,1997-11-25
ALG073,C03082,1997-11-25
ALG074,C03084,1997-11-25
ALG075,C03085,1997-11-25
Alg051,C02977,1997-11-14
Alg051,C02979,1997-11-14
Alg051,C02980,1997-11-14
Alg051,C02981,1997-11-14
Alg051,C02983,1997-11-15
Alg051,C02984,1997-11-15
Alg051,C02985,1997-11-15
Alg051,C02987,1997-11-15
Alg051,C02988,1997-11-15
Alg051,C02989,1997-11-15
Alg051,C02990,1997-11-15
Alg051,C02991,1997-11-15
Alg051,C02992,1997-11-15
Alg051,C02993,1997-11-15
Alg051,C02994,1997-11-15
Alg051,C02995,1997-11-15
Alg051,C02996,1997-11-15
Alg051,C02997,1997-11-15
Alg051,C02998,1997-11-15
Alg051,C02999,1997-11-15
Alg051,C03000,1997-11-15
Alg051,C03002,1997-11-15
Alg051,C03003,1997-11-16
Alg051,C03004,1997-11-16
Alg051,C03007,1997-11-17
Alg051,C03008,1997-11-17
Alg051,C03009,1997-11-17
Alg051,C03010,1997-11-17
Alg051,C03011,1997-11-17
Alg051,C03012,1997-11-17
Alg051,C03013,1997-11-17
Alg051,C03014,1997-11-17
Alg051,C03016,1997-11-18
Alg051,C03018,1997-11-18
Alg051,C03019,1997-11-18
Alg051,C03020,1997-11-18
Alg051,C03022,1997-11-18
Alg051,C03023,1997-11-18
Alg051,C03024,1997-11-18
Alg051,C03025,1997-11-18
Alg051,C03026,1997-11-18
Alg051,C03027,1997-11-18
Alg051,C03028,1997-11-18
Alg051,C03029,1997-11-18
Alg051,C03030,1997-11-18
Alg051,C03031,1997-11-18
Alg051,C03033,1997-11-19
Alg051,C03034,1997-11-19
Alg051,C03036,1997-11-19
Alg051,C03038,1997-11-19
Alg051,C03040,1997-11-19
Alg051,C03042,1997-11-19
Alg051,C03043,1997-11-19
Alg051,C03046,1997-11-19
Alg051,C03047,1997-11-19
Alg051,C03048,1997-11-19
Alg051,C03049,1997-11-20
Alg051,C03050,1997-11-20
Alg051,C03051,1997-11-20
Alg051,C03052,1997-11-20
Alg051,C03054,1997-11-20
Alg051,C03057,1997-11-20
Alg051,C03058,1997-11-20
Alg051,C03059,1997-11-20
Alg051,C03060,1997-11-20
Alg051,C03061,1997-11-20
Alg051,C03062,1997-11-20
Alg051,C03064,1997-11-23
Alg051,C03065,1997-11-23
Alg051,C03066,1997-11-24
Alg051,C03068,1997-11-24
Alg051,C03070,1997-11-24
Alg051,C03072,1997-11-24
Alg051,C03073,1997-11-24
Alg051,C03074,1997-11-24
Alg051,C03075,1997-11-25
Alg051,C03076,1997-11-25
Alg051,C03078,1997-11-25
Alg051,C03079,1997-11-25
Alg051,C03081,1997-11-25
Alg051,C03082,1997-11-25
Alg051,C03084,1997-11-25
Alg051,C03085,1997-11-25
Alg051,C03086,1997-11-27
Alg051,C03087,1997-11-27
Alg051,C03088,1997-11-27
Alg051,C03089,1997-11-27
Alg051,C03091,1997-11-27
Alg051,C03092,1997-11-27
Alg051,C03093,1997-11-27
Alg051,C03094,1997-11-27
Alg051,C03095,1997-11-27
Alg051,C03096,1997-11-27
Alg051,C03097,1997-11-27
Alg051,C03099,1997-11-28
Alg051,C03100,1997-11-28
Alg051,C03101,1997-11-28
Alg051,C03102,1997-11-28
Alg051,C03103,1997-11-28
Alg051,C03105,1997-11-28
Alg051,C03106,1997-11-28
Alg051,C03107,1997-11-29
Alg051,C03108,1997-11-29
Alg051,C03109,1997-11-29
Alg051,C03111,1997-11-29
Alg051,C03113,1997-11-29
Alg051,C03114,1997-11-29
Alg051,C03115,1997-11-29
Alg051,C03116,1997-11-29
Alg051,C03117,1997-11-29
Alg051,C03119,1997-11-29
Alg051,C03121,1997-11-30
Alg051,C03122,1997-11-30
Alg051,C03123,1997-11-30
Alg051,C03124,1997-11-30
Alg051,C03125,1997-11-30
Alg051,C03126,1997-11-30
Alg051,C03127,1997-11-30
Alg051,C03128,1997-12-01
Alg051,C03129,1997-12-01
Alg051,C03130,1997-12-01
Alg051,C03132,1997-12-01
Alg051,C03133,1997-12-01
Alg051,C03134,1997-12-01
Alg051,C03135,1997-12-01
Alg051,C03137,1997-12-02
Alg051,C03138,1997-12-02
Alg051,C03139,1997-12-02
Alg051,C03142,1997-12-02
Alg051,C03144,1997-12-02
Alg051,C03145,1997-12-02
Alg051,C03146,1997-12-02
Alg051,C03147,1997-12-02
Alg051,C03148,1997-12-02
Alg051,C03149,1997-12-02
Alg051,C03150,1997-12-02
Alg051,C03151,1997-12-02
Alg051,C03152,1997-12-02
Alg051,C03153,1997-12-04
Alg051,C03154,1997-12-04
Alg051,C03155,1997-12-04
Alg051,C03156,1997-12-04
Alg051,C03157,1997-12-04
Alg051,C03158,1997-12-04
Alg051,C03159,1997-12-04
Alg051,C03161,1997-12-04
Alg051,C03162,1997-12-04
Alg051,C03163,1997-12-04
Alg051,C03165,1997-12-04
Alg051,C03166,1997-12-04
Alg051,C03167,1997-12-04
Alg051,C03168,1997-12-05
Alg051,C03169,1997-12-05
Alg051,C03170,1997-12-05
Alg051,C03171,1997-12-05
Alg051,C03173,1997-12-05
Alg051,C03174,1997-12-05
Alg051,C03176,1997-12-05
Alg051,C03177,1997-12-05
Alg051,C03180,1997-12-05
Alg051,C03181,1997-12-05
Alg051,C03182,1997-12-05
Alg051,C03183,1997-12-05
Alg051,C03184,1997-12-05
Alg051,C03185,1997-12-06
Alg051,C03186,1997-12-06
Alg051,C03187,1997-12-06
Alg051,C03188,1997-12-06
Alg051,C03190,1997-12-06
Alg051,C03191,1997-12-06
Alg051,C03193,1997-12-06
Alg051,C03194,1997-12-06
Alg051,C03195,1997-12-06
Alg051,C03196,1997-12-06
Alg051,C03197,1997-12-06
Alg051,C03198,1997-12-06
Alg051,C03199,1997-12-06
Alg051,C03200,1997-12-06
Alg051,C03201,1997-12-06
Alg051,C03203,1997-12-07
Alg051,C03204,1997-12-07
Alg051,C03205,1997-12-07
Alg051,C03206,1997-12-07
Alg051,C03207,1997-12-07
Alg051,C03209,1997-12-07
Alg051,C03210,1997-12-07
Alg051,C03211,1997-12-07
Alg051,C03213,1997-12-07
Alg051,C03214,1997-12-07
Alg051,C03215,1997-12-07
Alg051,C03216,1997-12-07
Alg051,C03217,1997-12-08
Alg051,C03218,1997-12-08
ALG051,C02980,1997-11-14
ALG051,C02993,1997-11-15
ALG051,C02995,1997-11-15
ALG051,C02997,1997-11-15
ALG051,C02999,1997-11-15
ALG051,C03000,1997-11-15
ALG051,C03002,1997-11-15
ALG051,C03027,1997-11-18
ALG051,C03028,1997-11-18
ALG051,C03029,1997-11-18
ALG051,C03030,1997-11-18
ALG051,C03031,1997-11-18
ALG051,C03033,1997-11-19
ALG051,C03034,1997-11-19
ALG051,C03057,1997-11-20
ALG051,C03058,1997-11-20
ALG051,C03064,1997-11-22
ALG051,C03065,1997-11-22
ALG051,C03076,1997-11-25
ALG051,C03078,1997-11-25
ALG051,C03079,1997-11-25
ALG051,C03081,1997-11-25
ALG051,C03082,1997-11-25
ALG051,C03084,1997-11-25
ALG051,C03085,1997-11-25
ALG060,C03937,1998-11-04
ALG060,C03938,1998-11-04
ALG060,C03939,1998-11-05
ALG060,C03940,1998-11-05
ALG060,C03941,1998-11-05
ALG060,C03943,1998-11-05
ALG060,C03953,1998-11-05
ALG060,C03954,1998-11-05
ALG060,C03955,1998-11-06
ALG060,C03956,1998-11-06
ALG060,C03957,1998-11-06
ALG060,C03958,1998-11-06
ALG060,C03959,1998-11-06
ALG060,C03960,1998-11-06
ALG060,C03970,1998-11-07
ALG060,C03971,1998-11-07
ALG060,C03972,1998-11-07
ALG060,C03973,1998-11-07
ALG060,C03974,1998-11-07
ALG060,C03975,1998-11-07
ALG060,C03992,1998-11-08
ALG060,C03993,1998-11-08
ALG060,C03994,1998-11-08
ALG060,C03995,1998-11-08
ALG060,C03999,1998-11-08
ALG060,C04001,1998-11-08
ALG060,C04007,1998-11-09
ALG060,C04008,1998-11-09
ALG060,C04010,1998-11-09
ALG060,C04011,1998-11-09
ALG060,C04019,1998-11-10
ALG060,C04020,1998-11-10
ALG060,C04021,1998-11-10
ALG060,C04022,1998-11-10
ALG060,C04023,1998-11-10
ALG060,C04024,1998-11-10
ALG060,C04025,1998-11-10
ALG060,C04033,1998-11-10
ALG060,C04034,1998-11-10
ALG060,C04036,1998-11-11
ALG060,C04038,1998-11-11
ALG060,C04039,1998-11-11
ALG060,C04040,1998-11-11
ALG060,C04046,1998-11-11
ALG060,C04080,1998-11-13
ALG060,C04081,1998-11-14
ALG060,C04083,1998-11-14
ALG060,C04084,1998-11-14
ALG060,C04085,1998-11-14
ALG060,C04087,1998-11-14
ALG060,C04088,1998-11-14
ALG060,C04100,1998-11-15
ALG060,C04101,1998-11-15
ALG060,C04102,1998-11-15
ALG060,C04103,1998-11-15
ALG060,C04104,1998-11-15
ALG060,C04106,1998-11-15
ALG060,C04108,1998-11-15
ALG060,C04119,1998-11-16
ALG060,C04129,1998-11-16
ALG060,C04131,1998-11-16
ALG060,C04132,1998-11-16
ALG060,C04133,1998-11-16
ALG060,C04134,1998-11-16
ALG060,C04135,1998-11-16
ALG060,C04136,1998-11-17
ALG060,C04147,1998-11-17
ALG060,C04149,1998-11-17
ALG060,C04151,1998-11-17
ALG060,C04152,1998-11-17
ALG060,C04153,1998-11-17
ALG060,C04154,1998-11-18
ALG060,C04155,1998-11-18
ALG060,C04171,1998-11-19
ALG060,C04172,1998-11-19
ALG060,C04174,1998-11-19
ALG060,C04175,1998-11-19
ALG060,C04176,1998-11-19
ALG060,C04177,1998-11-19
ALG060,C04178,1998-11-19
ALG060,C04179,1998-11-19
ALG060,C04180,1998-11-19
ALG060,C04181,1998-11-19
ALG060,C04182,1998-11-19
ALG060,C04183,1998-11-19
ALG060,C04198,1998-11-20
ALG060,C04199,1998-11-20
ALG060,C04200,1998-11-20
ALG060,C04202,1998-11-21
ALG060,C04203,1998-11-21
ALG060,C04205,1998-11-21
ALG060,C04206,1998-11-21
ALG060,C04208,1998-11-21
ALG060,C04210,1998-11-21
ALG060,C04212,1998-11-21
ALG060,C04213,1998-11-21
ALG060,C04214,1998-11-21
ALG060,C04231,1998-11-22
ALG060,C04233,1998-11-22
ALG060,C04234,1998-11-22
ALG060,C04235,1998-11-22
ALG060,C04236,1998-11-22
ALG060,C04237,1998-11-22
ALG060,C04238,1998-11-23
ALG060,C04239,1998-11-23
ALG060,C04240,1998-11-23
ALG060,C04242,1998-11-23
ALG060,C04243,1998-11-23
ALG060,C04245,1998-11-23
ALG060,C04247,1998-11-23
ALG060,C04267,1998-11-23
ALG060,C04268,1998-11-23
ALG060,C04269,1998-11-23
ALG060,C04270,1998-11-23
ALG060,C04271,1998-11-23
ALG060,C04272,1998-11-24
ALG060,C04273,1998-11-24
ALG060,C04275,1998-11-24
ALG060,C04276,1998-11-24
ALG060,C04277,1998-11-24
ALG060,C04279,1998-11-24
ALG060,C04280,1998-11-24
ALG060,C03930,1998-11-04
ALG060,C03931,1998-11-04
ALG060,C03932,1998-11-04
ALG060,C03933,1998-11-04
ALG060,C03934,1998-11-04
ALG060,C03935,1998-11-04
ALG060,C03939,1998-11-04
ALG060,C03944,1998-11-05
ALG060,C03945,1998-11-05
ALG060,C03947,1998-11-05
ALG060,C03948,1998-11-05
ALG060,C03949,1998-11-05
ALG060,C03950,1998-11-05
ALG060,C03951,1998-11-05
ALG060,C03952,1998-11-05
ALG060,C03961,1998-11-06
ALG060,C03962,1998-11-06
ALG060,C03963,1998-11-06
ALG060,C03964,1998-11-06
ALG060,C03965,1998-11-06
ALG060,C03966,1998-11-06
ALG060,C03967,1998-11-06
ALG060,C03968,1998-11-06
ALG060,C03969,1998-11-06
ALG060,C03978,1998-11-07
ALG060,C03980,1998-11-07
ALG060,C03982,1998-11-07
ALG060,C03984,1998-11-07
ALG060,C03985,1998-11-07
ALG060,C03986,1998-11-08
ALG060,C03987,1998-11-08
ALG060,C03989,1998-11-08
ALG060,C03990,1998-11-08
ALG060,C03991,1998-11-08
ALG060,C03998,1998-11-08
ALG060,C04000,1998-11-08
ALG060,C04002,1998-11-09
ALG060,C04003,1998-11-09
ALG060,C04004,1998-11-09
ALG060,C04005,1998-11-09
ALG060,C04006,1998-11-09
ALG060,C04012,1998-11-09
ALG060,C04013,1998-11-09
ALG060,C04014,1998-11-09
ALG060,C04015,1998-11-09
ALG060,C04017,1998-11-09
ALG060,C04018,1998-11-09
ALG060,C04026,1998-11-10
ALG060,C04027,1998-11-10
ALG060,C04028,1998-11-10
ALG060,C04029,1998-11-10
ALG060,C04030,1998-11-10
ALG060,C04031,1998-11-10
ALG060,C04032,1998-11-10
ALG060,C04041,1998-11-11
ALG060,C04042,1998-11-11
ALG060,C04043,1998-11-11
ALG060,C04044,1998-11-11
ALG060,C04045,1998-11-11
ALG060,C04047,1998-11-11
ALG060,C04048,1998-11-11
ALG060,C04049,1998-11-11
ALG060,C04050,1998-11-11
ALG060,C04051,1998-11-11
ALG060,C04052,1998-11-11
ALG060,C04055,1998-11-12
ALG060,C04056,1998-11-12
ALG060,C04058,1998-11-12
ALG060,C04060,1998-11-12
ALG060,C04061,1998-11-12
ALG060,C04063,1998-11-12
ALG060,C04064,1998-11-12
ALG060,C04065,1998-11-12
ALG060,C04066,1998-11-12
ALG060,C04067,1998-11-12
ALG060,C04068,1998-11-12
ALG060,C04069,1998-11-12
ALG060,C04070,1998-11-12
ALG060,C04071,1998-11-12
ALG060,C04072,1998-11-12
ALG060,C04073,1998-11-12
ALG060,C04074,1998-11-12
ALG060,C04075,1998-11-12
ALG060,C04076,1998-11-12
ALG060,C04077,1998-11-12
ALG060,C04078,1998-11-12
ALG060,C04079,1998-11-13
ALG060,C04090,1998-11-14
ALG060,C04092,1998-11-14
ALG060,C04093,1998-11-14
ALG060,C04095,1998-11-14
ALG060,C04096,1998-11-14
ALG060,C04097,1998-11-14
ALG060,C04098,1998-11-14
ALG060,C04109,1998-11-15
ALG060,C04110,1998-11-15
ALG060,C04112,1998-11-15
ALG060,C04114,1998-11-15
ALG060,C04115,1998-11-15
ALG060,C04117,1998-11-15
ALG060,C04118,1998-11-16
ALG060,C04120,1998-11-16
ALG060,C04122,1998-11-16
ALG060,C04123,1998-11-16
ALG060,C04124,1998-11-16
ALG060,C04126,1998-11-16
ALG060,C04127,1998-11-16
ALG060,C04137,1998-11-17
ALG060,C04138,1998-11-17
ALG060,C04139,1998-11-17
ALG060,C04141,1998-11-17
ALG060,C04142,1998-11-17
ALG060,C04143,1998-11-17
ALG060,C04145,1998-11-17
ALG060,C04156,1998-11-18
ALG060,C04157,1998-11-18
ALG060,C04158,1998-11-18
ALG060,C04159,1998-11-18
ALG060,C04160,1998-11-18
ALG060,C04161,1998-11-18
ALG060,C04163,1998-11-18
ALG060,C04164,1998-11-18
ALG060,C04165,1998-11-18
ALG060,C04167,1998-11-18
ALG060,C04168,1998-11-18
ALG060,C04169,1998-11-18
ALG060,C04170,1998-11-18
ALG060,C04173,1998-11-19
ALG060,C04184,1998-11-19
ALG060,C04185,1998-11-19
ALG060,C04186,1998-11-20
ALG060,C04187,1998-11-20
ALG060,C04188,1998-11-20
ALG060,C04189,1998-11-20
ALG060,C04190,1998-11-20
ALG060,C04191,1998-11-20
ALG060,C04192,1998-11-20
ALG060,C04193,1998-11-20
ALG060,C04194,1998-11-20
ALG060,C04195,1998-11-20
ALG060,C04196,1998-11-20
ALG060,C04197,1998-11-20
ALG060,C04201,1998-11-20
ALG060,C04216,1998-11-21
ALG060,C04217,1998-11-21
ALG060,C04218,1998-11-21
ALG060,C04219,1998-11-22
ALG060,C04220,1998-11-22
ALG060,C04221,1998-11-22
ALG060,C04223,1998-11-22
ALG060,C04224,1998-11-22
ALG060,C04225,1998-11-22
ALG060,C04226,1998-11-22
ALG060,C04227,1998-11-22
ALG060,C04228,1998-11-22
ALG060,C04229,1998-11-22
ALG060,C04230,1998-11-22
ALG060,C04248,1998-11-23
ALG060,C04249,1998-11-23
ALG060,C04250,1998-11-23
ALG060,C04251,1998-11-23
ALG060,C04252,1998-11-23
ALG060,C04253,1998-11-23
ALG060,C04255,1998-11-23
ALG060,C04256,1998-11-23
ALG060,C04258,1998-11-24
ALG060,C04259,1998-11-24
ALG060,C04261,1998-11-24
ALG060,C04263,1998-11-24
ALG060,C04264,1998-11-24
ALG060,C04265,1998-11-24
ALG060,C04266,1998-11-24
ALG060,C04267,1998-11-24
ALG060,C04268,1998-11-24
ALG060,C04269,1998-11-24
ALG060,C04270,1998-11-24
ALG060,C04271,1998-11-24
ALG060,C04272,1998-11-25
ALG060,C04273,1998-11-25
ALG060,C04275,1998-11-25
ALG060,C04276,1998-11-25
ALG060,C04277,1998-11-25
ALG060,C04279,1998-11-25
ALG060,C04280,1998-11-25
ALG060,C04282,1998-11-26
ALG060,C04283,1998-11-26
ALG060,C04284,1998-11-26
ALG060,C04285,1998-11-26
ALG060,C04286,1998-11-26
ALG060,C04287,1998-11-26
ALG060,C04289,1998-11-27
ALG060,C04290,1998-11-27
ALG060,C04291,1998-11-27
ALG060,C04292,1998-11-27
ALG060,C04293,1998-11-27
ALG060,C04294,1998-11-27
ALG060,C04296,1998-11-27
ALG060,C04297,1998-11-27
ALG060,C04298,1998-11-27
ALG060,C04299,1998-11-27
ALG060,C04300,1998-11-27
ALG060,C04302,1998-11-27
ALG060,C04304,1998-11-27
ALG060,C04305,1998-11-27
ALG060,C04306,1998-11-27
ALG060,C04308,1998-11-28
ALG060,C04309,1998-11-28
ALG060,C04310,1998-11-28
ALG060,C04311,1998-11-28
ALG060,C04312,1998-11-28
ALG060,C04313,1998-11-28
ALG060,C04314,1998-11-28
ALG060,C04316,1998-11-28
ALG060,C04317,1998-11-28
ALG060,C04318,1998-11-28
ALG060,C04321,1998-11-28
ALG060,C04322,1998-11-28
ALG060,C04323,1998-11-28
ALG060,C04324,1998-11-29
ALG060,C04325,1998-11-29
ALG060,C04326,1998-11-29
ALG060,C04327,1998-11-29
ALG060,C04328,1998-11-29
ALG060,C04329,1998-11-29
ALG060,C04331,1998-11-29
ALG060,C04332,1998-11-29
ALG060,C04333,1998-11-29
ALG060,C04334,1998-11-29
ALG060,C04336,1998-11-29
ALG060,C04337,1998-11-29
ALG060,C04338,1998-11-29
ALG060,C04339,1998-11-29
ALG060,C04341,1998-11-29
ALG060,C04344,1998-11-30
ALG060,C04345,1998-11-30
ALG060,C04346,1998-11-30
ALG060,C04348,1998-11-30
ALG060,C04349,1998-11-30
ALG060,C04350,1998-11-30
ALG060,C04351,1998-11-30
ALG060,C04352,1998-11-30
ALG060,C04353,1998-11-30
ALG060,C04354,1998-11-30
ALG060,C04356,1998-11-30
ALG060,C04357,1998-12-01
ALG060,C04358,1998-12-01
ALG060,C04360,1998-12-01
ALG060,C04361,1998-12-01
ALG060,C04362,1998-12-01
ALG060,C04363,1998-12-01
ALG060,C04364,1998-12-01
ALG060,C04365,1998-12-01
ALG060,C04366,1998-12-02
ALG060,C04367,1998-12-02
ALG060,C04369,1998-12-02
ALG060,C04370,1998-12-02
ALG060,C04371,1998-12-02
ALG060,C04372,1998-12-02
Alg060,C03928,1998-11-04
Alg060,C03929,1998-11-04
Alg060,C03930,1998-11-04
Alg060,C03931,1998-11-04
Alg060,C03932,1998-11-04
Alg060,C03933,1998-11-04
Alg060,C03934,1998-11-04
Alg060,C03935,1998-11-04
Alg060,C03936,1998-11-04
Alg060,C03951,1998-11-05
Alg060,C03952,1998-11-05
Alg060,C03968,1998-11-06
Alg060,C03969,1998-11-06
Alg060,C03982,1998-11-07
Alg060,C03984,1998-11-07
Alg060,C03986,1998-11-08
Alg060,C03989,1998-11-08
Alg060,C03990,1998-11-08
Alg060,C03991,1998-11-08
Alg060,C03992,1998-11-08
Alg060,C03993,1998-11-08
Alg060,C03996,1998-11-08
Alg060,C04002,1998-11-09
Alg060,C04003,1998-11-09
Alg060,C04004,1998-11-09
Alg060,C04006,1998-11-09
ALG060,C03976,1998-11-07
ALG060,C04135,1998-11-17
ALG068,C04756,1999-11-03
ALG068,C04757,1999-11-03
ALG068,CO4758,1999-11-04
